Id;Category;Tweet;Emotion;VB;WRB;IN;VBP;JJ;WP;VBZ;MD;NN;TO;PRP;RB
1E+018;;I have a deep hatred for the first person who thought it'd be a good idea to start their recipe blog post off with… https://t.co/Iz0vYA3kgF;;;;;;;;;;;;;
1E+018;;"RT @deguzmankarenn: -FLAT CHESTED
-WALA KANG DEDE WAG KANG MAGMAGANDA
-DI MO NA KAILANGAN MAGBRA, WALA KA NAMANG DEDE EH

tbh i'm just so t…";;;;;;;;;;;;;
1E+018;;RT @HUNTYCHAN: this is kind of like a metaphor for men. the water is trash, and when you put it into a taller container it looks better and…;;;;;;;;;;;;;
1E+018;;RT @KennethBosak: @CNBCFastMoney No one cares what wall Street's doing ... Whatever they're doing odds are there doing it wrong.;;;;;;;;;;;;;
1E+018;;"RT @deguzmankarenn: -FLAT CHESTED
-WALA KANG DEDE WAG KANG MAGMAGANDA
-DI MO NA KAILANGAN MAGBRA, WALA KA NAMANG DEDE EH

tbh i'm just so t…";;;;;;;;;;;;;
1E+018;;"Baby I don't care 
Where you've been before 
Just put 'em high 
Put 'em high 
Think the best of it 
Just a little b… https://t.co/TDFWnSM0KE";;;;;;;;;;;;;
1E+018;;RT @TarekFatah: Sweet. Pakistan's pussycat Army generals who can't fight wars, yet would like everyone to believe their meowing is a roar.…;;;;;;;;;;;;;
1E+018;;"RT @TheUtdReview: Paul Pogba:

“We’re all brothers in front of God. When you're religious, it's like we're all brothers. And at the end of…";;;;;;;;;;;;;
1E+018;;We had ‘Jamie’ and his ‘dj’ing set’ hddjjdjddjsk all it was was man playing a 3:10 minute song until the end and qu… https://t.co/FNRZ5IEKGG;;;;;;;;;;;;;
1E+018;;I sleep with multiple pillows and I'm not lonely...I guess. https://t.co/dCbtBlzjmI;;;;;;;;;;;;;
1E+018;;@MANvsGAME What are you playing these days - I'm on the road, having a hard time to watch your stream;;;;;;;;;;;;;
1E+018;;RT @BooksBakesBio: We schedule our crying in between meetings and taking care of our responsibilities. Sometimes we don't have a chance to…;;;;;;;;;;;;;
1E+018;;RT @iamblackbear: someone asked me how often i want to die today;;;;;;;;;;;;;
1E+018;;RT @PandaFrinky: Sebenarnya, banyak kali jugak terasa hati. Tapi aku lebih suka diam daripada bagitahu. Sebab aku tahu at the end of the da…;;;;;;;;;;;;;
1E+018;;"""I want to be classmates with Hyejung..."" She said, pero dama mo ang lungkot sa boses niya.

""Why are you sad?"" You… https://t.co/pEEB1Zs1jg";;;;;;;;;;;;;
1E+018;;"RT @deguzmankarenn: -FLAT CHESTED
-WALA KANG DEDE WAG KANG MAGMAGANDA
-DI MO NA KAILANGAN MAGBRA, WALA KA NAMANG DEDE EH

tbh i'm just so t…";;;;;;;;;;;;;
1E+018;;RT @sameeyesblou: The love they share is unreal. This kind of thing happens once in a lifetime and I am so happy that I get to witness it,…;;;;;;;;;;;;;
1E+018;;RT @Nigella_Lawson: Midweek Treat: #RecipeOfTheDay is Lemon Polenta Cake - and I think it may be my favourite cake of all time. By the way,…;;;;;;;;;;;;;
1E+018;;"RT @ellle_em: End white dude nerd culture.
End it now.
Burn it to the ground https://t.co/Wdm75GEZUP";;;;;;;;;;;;;
1E+018;;Don't bother voting, just like a real election, your choice doesn't matter and I don't care;;;;;;;;;;;;;
1E+018;;RT @jaydaLooks: I hate when people tell me stuff about my EX as if I'm supposed to feel some type of way. I DON'T CARE!;;;;;;;;;;;;;
1E+018;;"RT @dxviviana: Y’all want homegirls to go out &amp; do stuff w. that’s tight but I want some homegirls that’ll stay home w me when I have to cl…";;;;;;;;;;;;;
1E+018;;i can go to sleep whenever i want, but i have work tomorrow and i have to wake up at 8 so i really just wanted to sleep, but i can’t wtf;;;;;;;;;;;;;
1E+018;;RT @JRothenbergTV: Nothing to worry about. We will move forward with the story we want to tell as long as it still inspires us, or until th…;;;;;;;;;;;;;
1E+018;;RT @QGotNoRings: Y'all would make women orgasm more if you actively asked them what they want, what's working, what's not and how you can d…;;;;;;;;;;;;;
1E+018;;RT @kitttnn: No one cares when you say you’re suicidal and once you kill yourself people start caring or pretend they had no idea;;;;;;;;;;;;;
1E+018;;"RT @myaestradaa: These bitches love Sosa
O end or no end
Fucking with them O boys,
You gon get fucked over
Raris and Rovers
These hoes love…";;;;;;;;;;;;;
1E+018;;RT @bangstanstic: I don't care what y'all have to say but for me, Nevermind, Boy Meets Evil and What Am I to You are the best intros. I'm s…;;;;;;;;;;;;;
1E+018;;good morning i'm too depressed to go to school again uwu;;;;;;;;;;;;;
1E+018;;"RT @sarahfhfit: I can’t thank everyone enough for all of the love &amp; attention i’ve gotten lately. I never thought my discovery would end up…";;;;;;;;;;;;;
1E+018;;I just want to go to sleep :(;;;;;;;;;;;;;
1E+018;;RT @ensushiastic: who keeps funding this just END IT and donate all that money to mental health organizations fjdnfndhdbdb https://t.co/cnt…;;;;;;;;;;;;;
1E+018;;haah, selama ni diam. tapi haritu terluah, betul lah no one cares. lagi pergi ada lah :-) https://t.co/1Ds5xo72u8;;;;;;;;;;;;;
1E+018;;RT @NotBillWalton: To me, Kevin Durant is like Kim Kardashian. I don't care how successful you are right now, I will ALWAYS remember what y…;;;;;;;;;;;;;
1E+018;;"RT @RemyVampVuitton: To all you dumb ass niggas , don't fall into dat trap of chasin bitches when you got a good girl who loyal 2 u &amp; dats…";;;;;;;;;;;;;
1E+018;;"RT @houbieee: ""but i don't care, you can't control my shit, bullshit""

OHMYGOD I STILL LAUGHING SO HARD IEGHFJD https://t.co/PLpZmnlBwb";;;;;;;;;;;;;
1E+018;;RT @simonfromharlow: So... 72 hours after this photo was taken last year, I deleted Twitter, Facebook and WhatsApp, threw my phones into a…;;;;;;;;;;;;;
1E+018;;Guess what I'm ready to annoy  THE HELL OUT OF YOU AGAIN!!!! U THINK WE'RE GETTING TIRED???? JUST GETTING STARTED… https://t.co/oWVo4aGLI1;;;;;;;;;;;;;
1E+018;;RT @prankcallstone: Sometimes I really want to be alone. Like I don't want anybody to bother me. Some times I feel obligated to talk to peo…;;;;;;;;;;;;;
1E+018;;RT @RealMediaCrooks: LOL! Who in hell would want to shoot you @jigneshmevani80? Insects are swatted not shot... In any case... Suggest go i…;;;;;;;;;;;;;
1E+018;;RT @QGotNoRings: Y'all would make women orgasm more if you actively asked them what they want, what's working, what's not and how you can d…;;;;;;;;;;;;;
1E+018;;Please read this thread if you feel there is no hope for you and you feel mentally rung out. There is help out ther… https://t.co/NrOEuEaZLU;;;;;;;;;;;;;
1E+018;;RT @Dubloadz: @Ghastly Marvel is god end of story. Transformers is an atrocity and is light years below the other stuff you named. Star War…;;;;;;;;;;;;;
1E+018;;RT @ChristianNChic: I don’t like attaching myself to people because I know how easy it is for me to trust and fall deep. So I leave a littl…;;;;;;;;;;;;;
1E+018;;@BryonyShannon @PhilHolmesPPF  good stuff @JoeHorobin https://t.co/cNt6ZvJG0o;;;;;;;;;;;;;
1E+018;;RT @PandaFrinky: Sebenarnya, banyak kali jugak terasa hati. Tapi aku lebih suka diam daripada bagitahu. Sebab aku tahu at the end of the da…;;;;;;;;;;;;;
1E+018;;RT @GrandShitpost: I Don't Know How To Explain To You That You Should Care About Other People And Their Feelings Even If These Issues Seem…;;;;;;;;;;;;;
1E+018;;"RT @sarahllfit: I can’t thank everyone enough for all of the love &amp; attention i’ve gotten lately. I never thought my discovery would end up…";;;;;;;;;;;;;
1E+018;;RT @ScouseSocialism: Genuinely could not give a shit about anything Samantha Cameron says, quite frankly. I don't think we should be partic…;;;;;;;;;;;;;
1E+018;;"RT @moominctzen: no one cares but i’m gonna stan ikon now, watch out 
https://t.co/EunrPKOEep";;;;;;;;;;;;;
1E+018;;RT @infinite_mind: Your hardest times often lead to the greatest moments of your life. Keep the faith. It will all be worth in the end.;;;;;;;;;;;;;
1E+018;;RT @souIseller: i don't care how old i am, hold my damn shoes😂 https://t.co/O5oVZLs1Ox;;;;;;;;;;;;;
1E+018;;Attention👇🏻👇🏻😂😂ye tweet mai 3 dfa pehle dekh chuka hoon😂 https://t.co/aPceFGIdFQ;;;;;;;;;;;;;
1E+018;;"RT @ellle_em: End white dude nerd culture.
End it now.
Burn it to the ground https://t.co/Wdm75GEZUP";;;;;;;;;;;;;
1E+018;;"RT @DothTheDoth: As your goth therapist, I urge you to get lost in the woods. I don't care where you go, that's between you &amp; the woods.";;;;;;;;;;;;;
1E+018;;"I don't care what anyone says, Hell's Kitchen is the best show of all time, step aside ""The Wire.""";;;;;;;;;;;;;
1E+018;;"RT @addyiceangel: Well, it looks like this rusty old computer matches my rusty heart &amp; soul, so I'm giving up for this evening. I don't rea…";;;;;;;;;;;;;
1E+018;;"If you really want to drain the swamp, start at the deep end, with McConnell, Ryan, and Graham for starters.
It's m… https://t.co/vUnFZcQkYW";;;;;;;;;;;;;
1E+018;;"RT @deguzmankarenn: -FLAT CHESTED
-WALA KANG DEDE WAG KANG MAGMAGANDA
-DI MO NA KAILANGAN MAGBRA, WALA KA NAMANG DEDE EH

tbh i'm just so t…";;;;;;;;;;;;;
1E+018;;RT @AodhanORiordain: If you’re starting your leaving cert today....you probably missed an exam yesterday....so you’re already bunched.... h…;;;;;;;;;;;;;
1E+018;;@Real_PeachyKeen @Rosie went off the deep end years ago.  Her own daughter has publicly talked about it.  And Rosie… https://t.co/HWNZnNrrHg;;;;;;;;;;;;;
1E+018;;"RT @SimonBruni: If remainers want Freedom of Movement

If EFTA/EEA leavers want FoM

If EU27 + EFTA citizens + Brits abroad want FoM

If mo…";;;;;;;;;;;;;
1E+018;;I really like u. I like u too but the longer this relationship rock on the closer it comes to an end. What should w… https://t.co/sbY4TDBIgC;;;;;;;;;;;;;
1E+018;;RT @NotBillWalton: To me, Kevin Durant is like Kim Kardashian. I don't care how successful you are right now, I will ALWAYS remember what y…;;;;;;;;;;;;;
1E+018;;RT @simonfromharlow: So... 72 hours after this photo was taken last year, I deleted Twitter, Facebook and WhatsApp, threw my phones into a…;;;;;;;;;;;;;
1E+018;;RT @kiIIakaye: you can’t force a man to see what he’s missing out on.. at the end of the day, niggas are gonna be stuck in their ways regar…;;;;;;;;;;;;;
1E+018;;"RT @Andreapineros8: Act like you don't care and I'll act like you don't 
 Exist!✔️";;;;;;;;;;;;;
1E+018;;"This time I don't even care to improve, I am just too frustrated from not having 2 Poker units and 2 Bride units 
T… https://t.co/w8BZ2pvPts";;;;;;;;;;;;;
1E+018;;"RT @Spreading_L0ve: Asking for help is NOT A FLAW.

It DOES NOT make someone weak.

We’re all human and we ALL need help sometimes and that…";;;;;;;;;;;;;
1E+018;;"RT @andrealayala: I've already seen ppl joking about the #Guatemala situation. I don't care if Twitter is for ""jokes"" you're a fcked up per…";;;;;;;;;;;;;
1E+018;;RT @warmluis69: As much as I’ve talked about wanting to graduate already and not wanting to be at Bravo anymore, I can honestly say that I…;;;;;;;;;;;;;
1E+018;;"RT @DothTheDoth: As your goth therapist, I urge you to get lost in the woods. I don't care where you go, that's between you &amp; the woods.";;;;;;;;;;;;;
1E+018;;RT @QGotNoRings: Y'all would make women orgasm more if you actively asked them what they want, what's working, what's not and how you can d…;;;;;;;;;;;;;
1E+018;;That feeling where you drag out a book in its end stages because you don’t want it to end 😫;;;;;;;;;;;;;
1E+018;;"RT @ellle_em: End white dude nerd culture.
End it now.
Burn it to the ground https://t.co/Wdm75GEZUP";;;;;;;;;;;;;
1E+018;;RT @kiIIakaye: you can’t force a man to see what he’s missing out on.. at the end of the day, niggas are gonna be stuck in their ways regar…;;;;;;;;;;;;;
1E+018;;OOO! We look forward to seeing the end result! You guys are just AWESOME... 😍😍😍 https://t.co/IwJaDz6Osn;;;;;;;;;;;;;
1E+018;;RT @galacticdad: I have a deep hatred for the first person who thought it'd be a good idea to start their recipe blog post off with a liter…;;;;;;;;;;;;;
1E+018;;RT @dirt: I act like I don't care, but deep down I swear it kills me;;;;;;;;;;;;;
1E+018;;RT @tyrellbanks: I don't care if Jesus was white, black, or brown. It wasn't his skin color that set me free.;;;;;;;;;;;;;
1E+018;;I've just posted a new blog: Yoga Poses to Relieve Gas (So Effective, You'll Want to Be Alone) https://t.co/1yI6TNX89a #FitnessAndWeightloss;;;;;;;;;;;;;
1E+018;;RT @K8ieee_: ever since I put my all into someone who took it for granted and left me like I was nothin, I don’t care to be in a relationsh…;;;;;;;;;;;;;
1E+018;;"Everyone: OH MY GOD THEYVE FOUND ALIENS

NASA: check  this neat rock formation that proves interesting important th… https://t.co/VW12q7YtC3";;;;;;;;;;;;;
1E+018;;One great patriot. RIP #AndrewBreitbart https://t.co/x0uVGyjf4w;;;;;;;;;;;;;
1E+018;;countdown till i kill myself ✨❤️;;;;;;;;;;;;;
1E+018;;"RT @iGot7fanbase_: Someone told me I'm wasting my time retweeting and tweeting for them. I'm a fan so you don't care! 
@GOT7Official

#dafB…";;;;;;;;;;;;;
1E+018;;"RT @DothTheDoth: As your goth therapist, I urge you to get lost in the woods. I don't care where you go, that's between you &amp; the woods.";;;;;;;;;;;;;
1E+018;;"RT @SimonBruni: If remainers want Freedom of Movement

If EFTA/EEA leavers want FoM

If EU27 + EFTA citizens + Brits abroad want FoM

If mo…";;;;;;;;;;;;;
1E+018;;@BTS_twt seokjin, please be happy always and don't forget to smile and laugh okay? i love you so so much take good… https://t.co/vOJmfEeh5R;;;;;;;;;;;;;
1E+018;;"RT @iwriterealgood: This is truly the dumbest thing in the world and everyone knew it was dumb going into it but did it anyway.

You want t…";;;;;;;;;;;;;
1E+018;;@KatyMontgomerie @MumsnetTowers Well the idea is we have nowhere to go so die out. That's what they want.;;;;;;;;;;;;;
1E+018;;This needs to be heard and it's so true... there is help out there, no matter what. Mental health matters. https://t.co/haTvxihkL4;;;;;;;;;;;;;
1E+018;;RT @andymoz78: Brexit is dead, even the Brexiter admit so. So where are the mass protests, the civil unrest? Could it be that the threats w…;;;;;;;;;;;;;
1E+018;;RT @PandaFrinky: Sebenarnya, banyak kali jugak terasa hati. Tapi aku lebih suka diam daripada bagitahu. Sebab aku tahu at the end of the da…;;;;;;;;;;;;;
1E+018;;RT @TarekFatah: Sweet. Pakistan's pussycat Army generals who can't fight wars, yet would like everyone to believe their meowing is a roar.…;;;;;;;;;;;;;
1E+018;;RT @nytmike: Confused and curious how the Mueller investigation could end for Trump? Yea, we were too. So here’s a video and graphic that e…;;;;;;;;;;;;;
1E+018;;RT @marianaavilal: I genuinely don’t understand people who harass actors, artists, writers, etc. online because they made something they do…;;;;;;;;;;;;;
1E+018;;"RT @deguzmankarenn: -FLAT CHESTED
-WALA KANG DEDE WAG KANG MAGMAGANDA
-DI MO NA KAILANGAN MAGBRA, WALA KA NAMANG DEDE EH

tbh i'm just so t…";;;;;;;;;;;;;
1E+018;;"RT @sarahedfit: I can’t thank everyone enough for all of the love &amp; attention i’ve gotten lately. I never thought my discovery would end up…";;;;;;;;;;;;;
1E+018;;RT @marianaavilal: I genuinely don’t understand people who harass actors, artists, writers, etc. online because they made something they do…;;;;;;;;;;;;;
1E+018;;I had to kill a spider by myself I guess this is what being grown feels like :///;;;;;;;;;;;;;
1E+018;;Although @AdobeMuse #adobemuse has come to an end, it did let me build a pretty website. With some charming custom… https://t.co/diHesr6sBt;;;;;;;;;;;;;
1E+018;;@PranaliAjmera @nielpurohit007 @abhinandan1441 It's apropos culture. The culture is altogether different. I don't c… https://t.co/iZ1lqUJrPD;;;;;;;;;;;;;
1E+018;;I know my stuff isn't particularly Great but I'm trying to move towards soft pastels and things bc I'm just so bloody tired of it.;;;;;;;;;;;;;
1E+018;;I can't even die if I want to.;;;;;;;;;;;;;
1E+018;;all i want is to go home and enjoy Pakoda 🍲 #MumbaiRains https://t.co/XKnDNjCPhW;;;;;;;;;;;;;
1E+018;;RT @iamblackbear: someone asked me how often i want to die today;;;;;;;;;;;;;
1E+018;;RT @ensushiastic: who keeps funding this just END IT and donate all that money to mental health organizations fjdnfndhdbdb https://t.co/cnt…;;;;;;;;;;;;;
1E+018;;RT @simonfromharlow: So... 72 hours after this photo was taken last year, I deleted Twitter, Facebook and WhatsApp, threw my phones into a…;;;;;;;;;;;;;
1E+018;;No matter what they say, and think of you i don't care kasi i believe you girl, hihi you know me swear hihi. Pero k… https://t.co/9yn7VzSPPu;;;;;;;;;;;;;
1E+018;;"RT @SabinaLamba: ""This part of #Race is slightly different to d earlier two ones. It is #Race with #HumAapkeHaiKaun.This guy is very sharp,…";;;;;;;;;;;;;
1E+018;;RT @kiIIakaye: you can’t force a man to see what he’s missing out on.. at the end of the day, niggas are gonna be stuck in their ways regar…;;;;;;;;;;;;;
1E+018;;RT @PandaFrinky: Sebenarnya, banyak kali jugak terasa hati. Tapi aku lebih suka diam daripada bagitahu. Sebab aku tahu at the end of the da…;;;;;;;;;;;;;
1E+018;;@stevehillierUK @fotostrips @Jacob_Hiles @FMFAlex I totally forgot to watch the end of Westworld’s first season! No… https://t.co/Lf1j0vH00T;;;;;;;;;;;;;
1E+018;;RT @PandaFrinky: Sebenarnya, banyak kali jugak terasa hati. Tapi aku lebih suka diam daripada bagitahu. Sebab aku tahu at the end of the da…;;;;;;;;;;;;;
1E+018;;RT @PandaFrinky: Sebenarnya, banyak kali jugak terasa hati. Tapi aku lebih suka diam daripada bagitahu. Sebab aku tahu at the end of the da…;;;;;;;;;;;;;
1E+018;;"RT @ellle_em: End white dude nerd culture.
End it now.
Burn it to the ground https://t.co/Wdm75GEZUP";;;;;;;;;;;;;
1E+018;;RT @HUNTYCHAN: this is kind of like a metaphor for men. the water is trash, and when you put it into a taller container it looks better and…;;;;;;;;;;;;;
1E+018;;RT @EllaDecember: “I cannot come and kill myself” is a saying to live by, honestly.;;;;;;;;;;;;;
1E+018;;RT @PandaFrinky: Sebenarnya, banyak kali jugak terasa hati. Tapi aku lebih suka diam daripada bagitahu. Sebab aku tahu at the end of the da…;;;;;;;;;;;;;
1E+018;;@SamWebbwriter I don't care how enthusiastic I am lol! @EarlsdonRunClub has given me so much confidence and helped… https://t.co/E3B72DnmPs;;;;;;;;;;;;;
1E+018;;RT @kiIIakaye: you can’t force a man to see what he’s missing out on.. at the end of the day, niggas are gonna be stuck in their ways regar…;;;;;;;;;;;;;
1E+018;;"RT @Dapo_Dmart: To me, I don't care whether Democracy day is May 29, June 12 or even Feb 31...

I don't see any significance as regards to…";;;;;;;;;;;;;
1E+018;;RT @atiqah98: I miss you, but I know you don't care.;;;;;;;;;;;;;
1E+018;;RT @atiqah98: I miss you, but I know you don't care.;;;;;;;;;;;;;
1E+018;;RT @galacticdad: I have a deep hatred for the first person who thought it'd be a good idea to start their recipe blog post off with a liter…;;;;;;;;;;;;;
1E+018;;RT @muftimenk: Make a commitment to start a new beginning when #Ramadan ends. Give up at least one bad habit in this blessed month. Do it s…;;;;;;;;;;;;;
1E+018;;"I'm so damn tired 😴😴😴😴😴 
Oh gosh 

Still doing #ecg cosplay stuff yo do. So happy our skit is done since months and… https://t.co/fFNPDTYqFP";;;;;;;;;;;;;
1E+018;;I’m just no good I guess... even when things go great for me it will always some how end... life just doesn’t want… https://t.co/ofWwMsVCSz;;;;;;;;;;;;;
1E+018;;RT @caitlinmoran: This is an amazing thread, and I suspect there are people who will read it and find it changes their lives. https://t.co/…;;;;;;;;;;;;;
1E+018;;RT @ensushiastic: who keeps funding this just END IT and donate all that money to mental health organizations fjdnfndhdbdb https://t.co/cnt…;;;;;;;;;;;;;
1E+018;;these blueberries taste like leaf juice i want to die;;;;;;;;;;;;;
1E+018;;so far so good? it stings but its not KILL ME I WANT TO DIE pain;;;;;;;;;;;;;
1E+018;;RT @simonfromharlow: So... 72 hours after this photo was taken last year, I deleted Twitter, Facebook and WhatsApp, threw my phones into a…;;;;;;;;;;;;;
1E+018;;i want to go home pero malakas daw ulan!! ☹️;;;;;;;;;;;;;
1E+018;;"RT @pinkot9: JYP: ""What theme shall we have for this summer CB?""

NY: ""Sexy &amp; Flirty""

JY: ""Beach Activity""

MM: ""Anything but eating water…";;;;;;;;;;;;;
1E+018;;"RT @Spreading_L0ve: Asking for help is NOT A FLAW.

It DOES NOT make someone weak.

We’re all human and we ALL need help sometimes and that…";;;;;;;;;;;;;
1E+018;;RT @GuitarMoog: Leavers (who won, remember) in the Cabinet appear to be having hissy fits that UKGov is going to make a proposal they don't…;;;;;;;;;;;;;
1E+018;;RT @AddressingLife: #BungalowForBrendan I've tried private rentals. Tried obtaining a Rebuilding Ireland home loan (as a full time carer to…;;;;;;;;;;;;;
1E+018;;RT @simonfromharlow: So... 72 hours after this photo was taken last year, I deleted Twitter, Facebook and WhatsApp, threw my phones into a…;;;;;;;;;;;;;
1E+018;;Amen https://t.co/M7FMMdnBur;;;;;;;;;;;;;
1E+018;;RT @iamblackbear: someone asked me how often i want to die today;;;;;;;;;;;;;
1E+018;;We're excited to be celebrating our wonderful #Volunteers at our Volunteers' Conference on Saturday to mark the end… https://t.co/cKq1C2kePi;;;;;;;;;;;;;
1E+018;;RT @QGotNoRings: Y'all would make women orgasm more if you actively asked them what they want, what's working, what's not and how you can d…;;;;;;;;;;;;;
1E+018;;RT @iamblackbear: someone asked me how often i want to die today;;;;;;;;;;;;;
1E+018;;RT @muftimenk: Make a commitment to start a new beginning when #Ramadan ends. Give up at least one bad habit in this blessed month. Do it s…;;;;;;;;;;;;;
1E+018;;Fact is no one really cares unless you winning or you are no more,  the later is painful chose wisely;;;;;;;;;;;;;
1E+018;;RT @muftimenk: Make a commitment to start a new beginning when #Ramadan ends. Give up at least one bad habit in this blessed month. Do it s…;;;;;;;;;;;;;
1E+018;;"RT @TheUtdReview: Paul Pogba:

“We’re all brothers in front of God. When you're religious, it's like we're all brothers. And at the end of…";;;;;;;;;;;;;
1E+018;;"RT @houbieee: ""but i don't care, you can't control my shit, bullshit""

OHMYGOD I STILL LAUGHING SO HARD IEGHFJD https://t.co/PLpZmnlBwb";;;;;;;;;;;;;
1E+018;;RT @spierlewis: it's literally such a mistake... they don't promote the show as is. how can they expect to keep people's interest for a YEA…;;;;;;;;;;;;;
1E+018;;"@kirkhope_edward @Imamofpeace That was my point.

It's time to end the double-think about Islam; it's time to wake… https://t.co/96WZHM6dgm";;;;;;;;;;;;;
1E+018;;"If you’re in a place where you feel life isn't worth living, pls hang in there; talk to friends/family. Get profess… https://t.co/YIPFNI0GDb";;;;;;;;;;;;;
1E+018;;I want to live for TVXQ, die for TVXQ, the precious reason for my existence. - xiah junsu;;;;;;;;;;;;;
1E+018;;RT @muftimenk: Make a commitment to start a new beginning when #Ramadan ends. Give up at least one bad habit in this blessed month. Do it s…;;;;;;;;;;;;;
1E+018;;RT @PandaFrinky: Sebenarnya, banyak kali jugak terasa hati. Tapi aku lebih suka diam daripada bagitahu. Sebab aku tahu at the end of the da…;;;;;;;;;;;;;
1E+018;;@syahredzan Need to stop 'you didn't do this so we won't do it now...' Rise above petty behaviour if you want to be… https://t.co/dbD6hecACZ;;;;;;;;;;;;;
1E+018;;Still stand by this, Pakistani and Indians do have the tendency to talk crap about other girls. I'm tired of gettin… https://t.co/FQYh78JgUU;;;;;;;;;;;;;
1E+018;;Before i die, i want to ..;;;;;;;;;;;;;
1E+018;;"RT @houbieee: ""but i don't care, you can't control my shit, bullshit""

OHMYGOD I STILL LAUGHING SO HARD IEGHFJD https://t.co/PLpZmnlBwb";;;;;;;;;;;;;
1E+018;;RT @PandaFrinky: Sebenarnya, banyak kali jugak terasa hati. Tapi aku lebih suka diam daripada bagitahu. Sebab aku tahu at the end of the da…;;;;;;;;;;;;;
1E+018;;It seriously bugs me when people get huffy puffy when I card them @ work. I don't care if you're 40 Linda I'm suppo… https://t.co/MINl1c9mbN;;;;;;;;;;;;;
1E+018;;"@Dan_Soff I think that’s the problem, probably why they want to check if you really want them to.
I think you shoul… https://t.co/ekGEJfYPFw";;;;;;;;;;;;;
1E+018;;RT @marianaavilal: I genuinely don’t understand people who harass actors, artists, writers, etc. online because they made something they do…;;;;;;;;;;;;;
1E+018;;RT @PandaFrinky: Sebenarnya, banyak kali jugak terasa hati. Tapi aku lebih suka diam daripada bagitahu. Sebab aku tahu at the end of the da…;;;;;;;;;;;;;
1E+018;;@995PlayFM @_antonmolina 1. The ability to travel through time 'cos I've done a bunch of mistakes in the past. I wo… https://t.co/ivdhoolBwP;;;;;;;;;;;;;
1E+018;;RT @PandaFrinky: Sebenarnya, banyak kali jugak terasa hati. Tapi aku lebih suka diam daripada bagitahu. Sebab aku tahu at the end of the da…;;;;;;;;;;;;;
1E+018;;"RT @DavidTylerPozz: What I learnt at last night's Crouch End Labour Party meeting
1) There's no antisemitism
2)  It's all a smear
3)  I'm w…";;;;;;;;;;;;;
1E+018;;RT @kiIIakaye: you can’t force a man to see what he’s missing out on.. at the end of the day, niggas are gonna be stuck in their ways regar…;;;;;;;;;;;;;
1E+018;;Last year around this time, you were going through hell over a guy who treated you like shit in the end. It hurted… https://t.co/bfRkE9S69m;;;;;;;;;;;;;
1E+018;;"RT @qurrex: It's about 25 days till end of public sale now. Don't you want to loose you chance to invest into future?
Just join to #deposit…";;;;;;;;;;;;;
1E+018;;"RT @ellle_em: End white dude nerd culture.
End it now.
Burn it to the ground https://t.co/Wdm75GEZUP";;;;;;;;;;;;;
1E+018;;RT @mikonsepto: No. She's a daughter of a landlord president. She is of ruling class. I dont think she endured the same hardship of a farmw…;;;;;;;;;;;;;
1E+018;;RT @QGotNoRings: Y'all would make women orgasm more if you actively asked them what they want, what's working, what's not and how you can d…;;;;;;;;;;;;;
1E+018;;RT @iamblackbear: someone asked me how often i want to die today;;;;;;;;;;;;;
1E+018;;"RT @Smooth_Orator: at the risk of snitching on niggas...i'ma just let this out for free. 

a nigga who didn't care enough for you to come o…";;;;;;;;;;;;;
